Path, ID,ByHand,Distance,FreqProbe,FreqRandom,CombiRandom,CombiContact, TS_SCFenergy, TS_ZPEenergy, TS_INTenergy, TS_ENTenergy, TS_GIBenergy, R_Path, R_SCFenergy, R_ZPEenergy, R_INTenergy, R_ENTenergy, R_GIBenergy, P_Path, P_SCFenergy, P_ZPEenergy, P_INTenergy, P_ENTenergy, P_GIBenergy, NBasis, NAtoms, TS_deltaE, TS_deltaG, RXN_deltaE, RXN_deltaG, Imag, R_COdist, TS_COdist, P_COdist, R_CSdist, TS_CSdist, P_CSdist, R_MgO1dist, TS_MgO1dist, P_MgO1dist, R_MgO2dist, TS_MgO2dist, P_MgO2dist, R_EHdist, TS_EHdist, P_EHdist, R_OHdist, TS_OHdist, P_OHdist,38,39,40,41,42,46,64,66,67,68,70,71,72,89,90,91,92,95,117,118,119,120,139,141,142,143,144,145,146,169,170,173,174,175,198,199,300,301,302,402,411,441,458,Rrmsd,Rsam,Rcat,TSrmsd,TSsam,TScat,Prmsd,Psam,Pcat,min-wc-mc,min-wc-sc,min-wc-sol,min-cc-mc,min-cc-sc,min-cc-sol,min-so-mc,min-so-sc,min-so-sol,min-hb-mc,min-hb-sc,min-hb-sol,min-bo-sc,min-bo-sol,max-wc-mc,max-wc-sc,max-wc-sol,max-cc-mc,max-cc-sc,max-cc-sol,max-so-mc,max-so-sc,max-so-sol,max-hb-mc,max-hb-sc,max-hb-sol,max-bo-sc,max-bo-sol,ModelCharge,NumberRes,ClusterValue
/home/tsmmers1/chem/comt/calcs/12-ak-ts-001,Model-177-ab,0,0,0,0,1,0,-4816.922748,-4815.498303,-4815.410521,-4815.409577,-4815.623994,/home/tsmmers1/chem/comt/calcs/12-ak-ts-001/irc1/1.out,-4816.937093,-4815.511559,-4815.423348,-4815.422404,-4815.637984,/home/tsmmers1/chem/comt/calcs/12-ak-ts-001/irc2/1.out,-4816.971167,-4815.543751,-4815.455655,-4815.454711,-4815.671003,1165,177,9.001505448,8.7788649,-21.3823154,-20.71975269,-457.6371,2.748229321,2.103967296,1.454590504,1.827691986,2.256774356,3.926190816,2.294154033,2.2326301,2.183505883,2.006014569,2.055639503,2.163868858,None,None,None,0.982544857,0.988433219,0.996451153,0,0,0,C,NR,0,0,C,N,0,0,0,0,0,0,0,0,0,0,C,CNR,NR,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,0,W,W,0,0.361,0.753,1.909,0.38,0.764,1.66,0.411,0.834,1.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,3
/home/tsmmers1/chem/comt/calcs/13-ad-ts-001,Model-177-ac,0,0,0,0,1,0,-5143.458738,-5142.043784,-5141.955364,-5141.95442,-5142.169697,/home/tsmmers1/chem/comt/calcs/13-ad-ts-001/irc1/1.out,-5143.466706,-5142.05131,-5141.962578,-5141.961634,-5142.177347,/home/tsmmers1/chem/comt/calcs/13-ad-ts-001/irc2/1.out,-5143.514467,-5142.096625,-5142.007302,-5142.006358,-5142.224831,1162,177,4.99998713,4.8004515,-29.97040471,-29.79668484,-441.307,2.648474742,2.146950295,1.460301293,1.828632972,2.164678945,3.47460765,2.1495256,2.128439748,2.0932134,2.040186019,2.078186341,2.204981013,1.063798821,1.051219699,1.028779854,1.43996066,1.466507996,1.529462038,0,0,CR,N,0,0,0,C,N,0,0,C,NR,0,0,0,0,0,0,0,0,0,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,R,S,S,S,W,W,W,0,0.359,4.175,0.57,0.346,4.149,0.514,0.335,4.298,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,17,1
/home/tsmmers1/chem/comt/calcs/14-as-ts-001,Model-177-ad,0,0,0,0,1,0,-4633.631448,-4632.186025,-4632.098527,-4632.097583,-4632.313065,/home/tsmmers1/chem/comt/calcs/14-as-ts-001/irc2/1.out,-4633.665451,-4632.219255,-4632.131667,-4632.130723,-4632.346423,/home/tsmmers1/chem/comt/calcs/14-as-ts-001/irc1/1.out,-4633.668162,-4632.218655,-4632.131153,-4632.130209,-4632.343215,1127,177,21.33668915,20.93247858,-1.701386688,2.01305208,-405.7247,3.071062267,2.033173727,1.493835638,1.824111399,2.487046966,3.402802554,2.198340749,2.207860518,2.19129295,2.023619442,2.11077214,2.283083833,None,None,None,0.974927925,0.97098822,0.967510356,0,0,0,0,0,0,0,C,N,0,0,0,0,0,R,0,0,0,0,0,0,R,0,CR,N,0,R,0,0,CR,NR,0,0,0,0,0,S,S,S,W,W,W,W,0.671,0.736,0.522,0.648,0.761,0.434,0.605,1.203,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,6
/home/tsmmers1/chem/comt/calcs/14-az-ts-001,Model-177-ae,0,0,0,0,1,0,-4816.879953,-4815.448531,-4815.357894,-4815.35695,-4815.577628,/home/tsmmers1/chem/comt/calcs/14-az-ts-001/irc1/1.out,-4816.893869,-4815.461921,-4815.37066,-4815.369716,-4815.592727,/home/tsmmers1/chem/comt/calcs/14-az-ts-001/irc2/1.out,-4816.92723,-4815.493419,-4815.40215,-4815.401206,-4815.625024,1165,177,8.732479361,9.47477349,-20.93411638,-20.26669047,-453.9848,2.775218985,2.122280267,1.467725439,1.831172706,2.254071724,3.415027137,2.307104363,2.233024305,2.207260575,2.005441778,2.05573165,2.157249419,None,None,None,0.980857054,0.98712253,0.995510671,0,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,CR,NR,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,W,W,W,0,0.439,0.514,2.016,0.465,0.509,1.675,0.509,0.538,1.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,3
/home/qcheng1/projects/comt/2019.2/set2-probe-freq/cpcm-runs/model10-ts-001,Model-178-aa,0,0,1,0,0,0,-5087.470849,-5086.036245,-5085.949325,-5085.948381,-5086.161572,/home/qcheng1/projects/comt/2019.2/set2-probe-freq/cpcm-runs/model10-ts-001/irc2/1.out,-5087.485192,-5086.049409,-5085.962289,-5085.961345,-5086.175449,/home/qcheng1/projects/comt/2019.2/set2-probe-freq/cpcm-runs/model10-ts-001/irc1/1.out,-5087.529434,-5086.091247,-5086.004103,-5086.003158,-5086.217323,1165,178,9.000187677,8.70795627,-27.76233507,-26.27635374,-453.347,2.721715201,2.09893132,1.460118313,1.826101251,2.258083437,3.98719919,2.303347055,2.252698707,2.168647494,2.024709486,2.077843714,2.255813869,None,None,None,0.980322171,0.984968716,0.996796959,0,0,CR,N,0,0,0,0,0,0,0,0,0,0,C,NR,0,0,0,0,0,0,0,CR,CN,NR,0,0,0,CR,NR,0,0,0,0,0,S,S,S,0,W,0,0,0.749,0.918,0.592,0.728,0.834,0.487,0.896,2.097,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,3
/home/tsmmers1/chem/comt/calcs/11-ao-ts-001,Model-178-ab,0,0,0,0,1,0,-4854.993658,-4853.563923,-4853.475396,-4853.474452,-4853.690662,/home/tsmmers1/chem/comt/calcs/11-ao-ts-001/irc1/1.out,-4855.008423,-4853.577861,-4853.48886,-4853.487916,-4853.705714,/home/tsmmers1/chem/comt/calcs/11-ao-ts-001/irc2/1.out,-4855.04102,-4853.608915,-4853.519676,-4853.518732,-4853.738561,1174,178,9.265034547,9.44528052,-20.4552635,-20.61182097,-455.6283,2.786076234,2.120370745,1.466859245,1.83078566,2.264160848,3.461104875,2.303039605,2.228893575,2.206187325,2.003747962,2.056512931,2.156816614,None,None,None,0.980837238,0.987314591,0.99583083,0,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,0,0,0,0,C,CNR,NR,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,0,W,0,0,0.3,0.524,2.042,0.333,0.511,1.7,0.396,0.581,1.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,3
/home/tsmmers1/chem/comt/calcs/13-al-ts-001,Model-179-aa,0,0,0,0,1,0,-4801.098602,-4799.646694,-4799.558433,-4799.557489,-4799.771012,/home/tsmmers1/chem/comt/calcs/13-al-ts-001/irc1/1.out,-4801.113194,-4799.660364,-4799.571597,-4799.570653,-4799.786053,/home/tsmmers1/chem/comt/calcs/13-al-ts-001/irc2/1.out,-4801.14387,-4799.689501,-4799.6007,-4799.599756,-4799.816064,1162,179,9.156563169,9.43837791,-19.24967246,-18.83220261,-458.5238,2.751607445,2.103911205,1.468149283,1.826549042,2.255523515,3.384095365,2.321508488,2.239205089,2.210781878,2.004422462,2.055605798,2.154856425,None,None,None,0.981469476,0.987738697,0.996446447,0,0,0,C,NR,0,0,C,N,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,W,W,W,0,0.65,0.808,2.025,0.662,0.802,1.7,0.689,0.858,1.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,3
/home/tsmmers1/chem/comt/calcs/13-ac-ts-001,Model-180-aa,0,0,0,0,1,0,-5182.756302,-5181.315206,-5181.224854,-5181.22391,-5181.444493,/home/tsmmers1/chem/comt/calcs/13-ac-ts-001/irc1/1.out,-5182.770758,-5181.327415,-5181.237596,-5181.236652,-5181.454832,/home/tsmmers1/chem/comt/calcs/13-ac-ts-001/irc2/1.out,-5182.812464,-5181.366701,-5181.276055,-5181.27511,-5181.498753,1175,180,9.071246909,6.48782589,-26.1706183,-27.56086671,-439.655,2.641159896,2.164758108,1.463586419,1.834491954,2.174650221,3.402216677,2.135329639,2.1178006,2.081545185,2.039082235,2.082457864,2.20713645,1.06850427,1.052027154,1.028583458,1.426594217,1.466999628,1.534570866,0,0,CR,N,0,0,0,0,0,0,0,C,NR,0,0,0,0,0,0,0,0,R,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,R,S,S,S,W,W,W,0,0.642,1.104,0.56,0.649,0.861,0.536,0.592,0.917,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,16,1
/home/tsmmers1/chem/comt/calcs/13-aq-ts-001,Model-180-ab,0,0,0,0,1,0,-4893.353011,-4891.904937,-4891.813721,-4891.812777,-4892.036003,/home/tsmmers1/chem/comt/calcs/13-aq-ts-001/irc1/1.out,-4893.368574,-4891.919742,-4891.827979,-4891.827035,-4892.052231,/home/tsmmers1/chem/comt/calcs/13-aq-ts-001/irc2/1.out,-4893.40058,-4891.94834,-4891.857274,-4891.85633,-4892.078665,1183,180,9.765818903,10.18323228,-20.08404113,-16.58759934,-457.6658,2.777437447,2.099268058,1.454568766,1.827479634,2.272107948,3.950643049,2.286745466,2.225584491,2.182156328,2.005691693,2.057793532,2.166976934,None,None,None,0.98150366,0.987627717,0.99576589,0,0,0,C,NR,0,0,C,N,0,0,0,0,0,0,0,0,0,0,C,CNR,NR,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,W,W,W,0,0.465,0.722,1.919,0.478,0.715,1.642,0.505,0.948,1.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,3
/home/tsmmers1/chem/comt/calcs/14-ac-ts-001,Model-180-ac,0,0,0,0,1,0,-5219.879742,-5218.441307,-5218.349178,-5218.348234,-5218.573663,/home/tsmmers1/chem/comt/calcs/14-ac-ts-001/irc1/1.out,-5219.887365,-5218.448768,-5218.356266,-5218.355322,-5218.580996,/home/tsmmers1/chem/comt/calcs/14-ac-ts-001/irc2/1.out,-5219.952301,-5218.507467,-5218.416387,-5218.415443,-5218.634408,1180,180,4.782981622,4.60153083,-40.74819644,-33.51656412,-441.6629,2.621092194,2.151696944,1.466738107,1.832852331,2.165126728,3.532194204,2.145494337,2.122053523,2.072634246,2.041647165,2.082546912,2.26417134,1.068734132,1.053527735,1.028612308,1.427423817,1.461727812,1.527932859,0,0,CR,N,0,0,0,C,N,0,0,C,NR,0,0,0,0,0,0,0,0,0,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,R,S,S,S,W,W,W,W,0.351,2.302,0.574,0.33,2.397,0.521,0.368,4.616,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,18,1
/home/tsmmers1/chem/comt/calcs/15-aw-ts-001,Model-180-ad,0,0,0,0,1,0,-4893.304338,-4891.848622,-4891.75465,-4891.753706,-4891.983161,/home/tsmmers1/chem/comt/calcs/15-aw-ts-001/irc1/1.out,-4893.31861,-4891.86196,-4891.76752,-4891.766576,-4891.997254,/home/tsmmers1/chem/comt/calcs/15-aw-ts-001/irc2/1.out,-4893.351612,-4891.89349,-4891.798908,-4891.797963,-4892.029873,1183,180,8.955414838,8.84349843,-20.70959958,-20.46874869,-453.5878,2.789529561,2.124072583,1.467770755,1.830481688,2.25633011,3.407725042,2.304656799,2.231134579,2.206974003,2.005560581,2.055949761,2.156922234,None,None,None,0.980679169,0.987035717,0.995410318,0,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,CR,NR,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,W,W,W,W,0.436,0.525,2.023,0.46,0.529,1.676,0.508,0.547,1.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,3
/home/tsmmers1/chem/comt/calcs/12-ap-ts-001,Model-181-aa,0,0,0,0,1,0,-4931.426857,-4929.971366,-4929.880367,-4929.879423,-4930.100966,/home/tsmmers1/chem/comt/calcs/12-ap-ts-001/irc1/1.out,-4931.441452,-4929.985052,-4929.893616,-4929.892671,-4930.11567,/home/tsmmers1/chem/comt/calcs/12-ap-ts-001/irc2/1.out,-4931.474427,-4930.016785,-4929.924979,-4929.924035,-4930.150058,1192,181,9.158370398,9.22690704,-20.69197282,-21.57881388,-455.4023,2.784523836,2.121809198,1.466777141,1.830985707,2.263039659,3.463094238,2.301676078,2.229035042,2.206137548,2.00407061,2.056798196,2.157042908,None,None,None,0.980912454,0.987319136,0.995895922,0,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,0,0,0,0,C,CNR,NR,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,0,W,W,0,0.303,0.506,2.041,0.334,0.496,1.706,0.396,0.574,1.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,3
/home/qcheng1/projects/comt/2019.2/set3-dist-freq/cpcm-runs/model12-ts-001,Model-182-aa,0,1,0,0,0,0,-5035.013004,-5033.523857,-5033.436817,-5033.435873,-5033.647934,/home/qcheng1/projects/comt/2019.2/set3-dist-freq/cpcm-runs/model12-ts-001/irc1/1.out,-5035.058001,-5033.567977,-5033.481181,-5033.480237,-5033.689036,/home/qcheng1/projects/comt/2019.2/set3-dist-freq/cpcm-runs/model12-ts-001/irc2/1.out,-5035.05195,-5033.560503,-5033.472939,-5033.471994,-5033.686967,1157,182,28.23555291,25.79191602,3.796956333,1.29831819,-459.1661,3.039576422,2.043652446,1.47418904,1.822212098,2.33824662,3.583926469,2.207479475,2.193962782,2.210172717,2.03310132,2.102792446,2.154653249,None,None,None,0.97311782,0.977019549,0.995865961,0,0,CR,CN,NR,0,0,0,0,0,0,0,0,0,R,0,0,0,0,0,0,0,0,CR,N,0,R,0,0,CR,NR,0,0,0,0,0,S,S,S,0,W,W,0,0.745,4.765,1.039,0.695,3.569,1.13,0.669,2.556,1.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,6
/home/tsmmers1/chem/comt/calcs/14-an-ts-001,Model-182-ab,0,0,0,0,1,0,-4877.509478,-4876.036567,-4875.943207,-4875.942262,-4876.169425,/home/tsmmers1/chem/comt/calcs/14-an-ts-001/irc1/1.out,-4877.524789,-4876.051003,-4875.957197,-4875.956253,-4876.184977,/home/tsmmers1/chem/comt/calcs/14-an-ts-001/irc2/1.out,-4877.555416,-4876.080102,-4875.986194,-4875.98525,-4876.214683,1180,182,9.608094264,9.75903552,-19.21862954,-18.64081206,-456.7252,2.783501651,2.11311821,1.467775384,1.828555986,2.266589955,3.375237678,2.307401694,2.230545892,2.210307728,2.005585513,2.058060232,2.155461386,None,None,None,0.980714717,0.987037383,0.995604381,0,0,0,C,NR,0,0,C,N,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,W,W,W,W,0.522,0.382,2.014,0.543,0.391,1.679,0.589,0.529,1.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,3
/home/tsmmers1/chem/comt/calcs/13-ay-ts-001,Model-183-aa,0,0,0,0,1,0,-4912.545099,-4911.063785,-4910.974873,-4910.973929,-4911.189633,/home/tsmmers1/chem/comt/calcs/13-ay-ts-001/irc1/1.out,-4912.55895,-4911.076764,-4910.987327,-4910.986382,-4911.203706,/home/tsmmers1/chem/comt/calcs/13-ay-ts-001/irc2/1.out,-4912.595765,-4911.111617,-4911.022381,-4911.021437,-4911.239434,1198,183,8.69165356,8.83094823,-23.10181203,-22.41967728,-454.9018,2.776483208,2.116141812,1.456981513,1.828570772,2.250077883,3.917548607,2.339586862,2.242825087,2.201996593,2.004617264,2.057436793,2.158007387,None,None,None,0.981236476,0.987772457,0.994601099,0,0,0,C,NR,0,0,C,N,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,CR,NR,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,0,W,0,0,0.485,0.907,2.098,0.511,0.908,1.717,0.552,1.006,1.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,3
/home/tsmmers1/chem/comt/calcs/14-ab-ts-001,Model-183-ab,0,0,0,0,1,0,-5259.190986,-5257.72335,-5257.631185,-5257.63024,-5257.853678,/home/tsmmers1/chem/comt/calcs/14-ab-ts-001/irc1/1.out,-5259.197653,-5257.730168,-5257.637443,-5257.636499,-5257.862488,/home/tsmmers1/chem/comt/calcs/14-ab-ts-001/irc2/1.out,-5259.247267,-5257.776458,-5257.683336,-5257.682391,-5257.910378,1193,183,4.1839041,5.5283631,-31.13311171,-30.0514539,-433.3633,2.620489521,2.171621327,1.463019155,1.838921614,2.158485989,3.359963852,2.141302677,2.120488016,2.087395543,2.043885477,2.082418926,2.212557328,1.067822778,1.053357935,1.030269277,1.428736405,1.462339449,1.525415043,0,0,CR,N,0,0,0,0,0,0,0,C,NR,0,0,0,0,0,0,0,0,R,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,R,S,S,S,W,W,W,W,0.671,0.902,0.57,0.667,0.889,0.525,0.638,0.882,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,17,1
/home/tsmmers1/chem/comt/calcs/14-ao-ts-001,Model-183-ac,0,0,0,0,1,0,-4969.776413,-4968.303579,-4968.209163,-4968.208219,-4968.437842,/home/tsmmers1/chem/comt/calcs/14-ao-ts-001/irc2/1.out,-4969.79218,-4968.31843,-4968.223504,-4968.222559,-4968.453723,/home/tsmmers1/chem/comt/calcs/14-ao-ts-001/irc1/1.out,-4969.820561,-4968.345779,-4968.250581,-4968.249636,-4968.483345,1201,183,9.893667791,9.96548631,-17.80948054,-18.58810122,-457.3585,2.781924777,2.104911923,1.470268674,1.829131201,2.278644577,3.401213284,2.281364394,2.220248161,2.198262175,2.006202493,2.05741137,2.161290969,None,None,None,0.98153858,0.987489574,0.996131417,0,0,0,C,NR,0,0,C,N,0,0,0,0,0,0,0,0,0,0,C,CNR,NR,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,W,W,W,W,0.375,0.514,1.919,0.394,0.528,1.639,0.423,0.565,1.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,3
/home/tsmmers1/chem/comt/calcs/13-au-ts-001,Model-184-aa,0,0,0,0,1,0,-5007.856589,-5006.376665,-5006.282391,-5006.281447,-5006.5116,/home/tsmmers1/chem/comt/calcs/13-au-ts-001/irc1/1.out,-5007.87169,-5006.390904,-5006.296209,-5006.295265,-5006.527325,/home/tsmmers1/chem/comt/calcs/13-au-ts-001/irc2/1.out,-5007.908464,-5006.424717,-5006.330442,-5006.329498,-5006.559453,1210,184,9.47573358,9.86759475,-23.07646062,-20.16064128,-456.1618,2.789392936,2.118394713,1.456542525,1.830773003,2.268698983,4.024625526,2.296567616,2.225778461,2.230705911,2.004551877,2.057162756,2.143980504,None,None,None,0.98071059,0.986987018,0.989920841,0,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,0,0,0,0,C,CNR,NR,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,W,W,W,0,0.305,0.506,2.011,0.338,0.491,1.677,0.393,0.633,2.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,3
/home/tsmmers1/chem/comt/calcs/13-ba-ts-001,Model-184-ab,0,0,0,0,1,0,-5004.822466,-5003.341214,-5003.251759,-5003.250815,-5003.467164,/home/tsmmers1/chem/comt/calcs/13-ba-ts-001/irc2/1.out,-5004.836665,-5003.354452,-5003.2645,-5003.263556,-5003.481183,/home/tsmmers1/chem/comt/calcs/13-ba-ts-001/irc1/1.out,-5004.870957,-5003.387024,-5003.297073,-5003.296129,-5003.51561,1219,184,8.90971956,8.79706269,-21.51879255,-21.60328677,-454.4127,2.76537166,2.110185005,1.455924262,1.828393259,2.259312324,3.939138154,2.301296564,2.232068782,2.186606903,2.006446507,2.057530298,2.163745677,None,None,None,0.982182054,0.988141606,0.99613305,0,0,0,C,NR,0,0,C,N,0,0,0,0,0,0,0,0,0,0,C,CNR,NR,0,CR,NR,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,0,W,0,0,0.421,0.834,1.935,0.434,0.833,1.645,0.458,0.893,1.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,3
/home/tsmmers1/chem/comt/combi-qcheng/calcs/12-ab-ts-001,Model-185-aa,0,0,0,0,0,1,-4826.06407,-4824.561478,-4824.475847,-4824.474903,-4824.683444,/home/tsmmers1/chem/comt/combi-qcheng/calcs/12-ab-ts-001/irc1/1.out,-4826.090565,-4824.588113,-4824.502001,-4824.501057,-4824.71169,/home/tsmmers1/chem/comt/combi-qcheng/calcs/12-ab-ts-001/irc2/1.out,-4826.098545,-4824.592554,-4824.505876,-4824.504932,-4824.717718,1178,185,16.62597158,17.72464746,-5.007649027,-3.78263028,-440.7234,2.930968605,2.080417657,1.484582425,1.826184045,2.371776817,3.425895119,2.090311406,2.069881619,2.05649024,2.128538046,2.147175101,2.300905399,1.024858977,1.022021472,1.013283295,1.55498006,1.574665479,1.603974973,0,0,0,0,0,0,0,0,0,0,0,C,NR,0,R,0,0,0,0,0,0,R,0,CR,N,0,R,0,0,CR,NR,0,0,0,0,R,S,S,S,0,W,0,0,0.665,0.773,0.407,0.651,0.753,0.376,0.642,0.873,0.214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,14,2
/home/tsmmers1/chem/comt/calcs/12-ad-ts-001,Model-186-aa,0,0,0,0,1,0,-5278.413759,-5276.924517,-5276.835741,-5276.834797,-5277.049936,/home/tsmmers1/chem/comt/calcs/12-ad-ts-001/irc1/1.out,-5278.421575,-5276.932112,-5276.842949,-5276.842005,-5277.057938,/home/tsmmers1/chem/comt/calcs/12-ad-ts-001/irc2/1.out,-5278.468403,-5276.975549,-5276.88612,-5276.885176,-5277.102759,1208,186,4.904360881,5.02133502,-29.38515123,-28.12562571,-438.0387,2.656233127,2.165508825,1.464409843,1.834507695,2.173156349,3.336259301,2.142158142,2.118949451,2.08830249,2.044285222,2.084918412,2.214835114,1.069726582,1.054294754,1.031181616,1.426345335,1.460773713,1.522776842,0,0,CR,N,0,0,0,C,N,0,0,C,NR,0,0,0,0,0,0,0,0,R,0,CR,N,0,0,0,0,CR,NR,0,0,0,0,R,S,S,S,0,W,0,0,0.616,0.975,0.569,0.609,0.953,0.533,0.582,0.964,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,16,1
/home/tsmmers1/chem/comt/trang/calcs/13-ts-001,Model-186-ad,0,0,0,1,1,0,-4988.977021,-4987.472039,-4987.379714,-4987.37877,-4987.604825,/home/tsmmers1/chem/comt/trang/calcs/13-ts-001/irc1/1.out,-4988.992464,-4987.485031,-4987.392902,-4987.391958,-4987.615688,/home/tsmmers1/chem/comt/trang/calcs/13-ts-001/irc2/1.out,-4989.025849,-4987.517028,-4987.424797,-4987.423853,-4987.649543,1216,186,9.690398476,6.81664113,-20.94954685,-21.24435105,-452.9531,2.771738713,2.11891939,1.467852104,1.828700922,2.250907134,3.467084171,2.340390533,2.242420679,2.209769001,2.005385679,2.059332302,2.159580522,None,None,None,0.98132991,0.987658824,0.996782507,0,0,0,C,NR,0,0,C,N,0,0,C,NR,0,0,0,0,0,0,C,NR,0,0,CR,NR,0,0,0,0,CR,NR,0,0,0,0,0,S,S,S,0,W,W,0,0.496,0.898,2.105,0.504,0.635,1.718,0.627,1.015,1.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,3
